filename,type,breed,color_primary,color_secondary,pattern,eye_color
dog.1754.jpg,dog,Border Collie,white,"black,brown",tricolor,brown
dog.1757.jpg,dog,Mixed Breed,brown,black,parti-color,brown
dog.1761.jpg,dog,Border Collie,black,white,bicolor,unknown
dog.1759.jpg,dog,Mixed Breed,white,brown,bicolor,brown
dog.1758.jpg,dog,unknown,brown,black,parti-color,brown
dog.1760.jpg,dog,Beagle,white,"brown,black",tricolor,brown
dog.1762.jpg,dog,unknown,grey,brown,brindle,brown
dog.1763.jpg,dog,Mixed Breed,grey,white,bicolor,brown
dog.1765.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1764.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1766.jpg,dog,Golden Retriever,cream,,solid,brown
dog.1767.jpg,dog,Mixed Breed,black,,solid,brown
dog.1768.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1769.jpg,dog,unknown,white,brown,parti-color,brown
dog.1770.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1771.jpg,dog,French Bulldog,black,white,bicolor,blue
dog.1772.jpg,dog,Mixed Breed,white,brown,parti-color,brown
dog.1774.jpg,dog,Doberman Pinscher,black,brown,bicolor,brown
dog.1777.jpg,dog,unknown,white,brown,bicolor,brown
dog.1775.jpg,dog,Beagle,white,"black,brown",tricolor,brown
dog.1776.jpg,dog,German Shepherd,grey,brown,bicolor,brown
dog.1778.jpg,dog,Mixed Breed,black,,solid,brown
dog.1780.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.1781.jpg,dog,Chihuahua,brown,,solid,brown
dog.1779.jpg,dog,German Shepherd,black,cream,bicolor,amber
dog.1782.jpg,dog,Mixed Breed,brown,,solid,unknown
dog.1783.jpg,dog,unknown,black,,solid,unknown
dog.1784.jpg,dog,Mixed Breed,black,white,bicolor,unknown
dog.1785.jpg,dog,German Shepherd,black,brown,bicolor,unknown
dog.1786.jpg,dog,Mixed Breed,brown,grey,brindle,unknown
dog.1788.jpg,dog,Chihuahua,brown,black,solid,brown
dog.1787.jpg,dog,Mixed Breed,black,"brown,white",tricolor,unknown
dog.1789.jpg,dog,Bulldog,white,brown,parti-color,brown
dog.1790.jpg,dog,Dachshund,brown,,solid,unknown
dog.1792.jpg,dog,unknown,black,white,bicolor,blue
dog.1793.jpg,dog,unknown,white,black,bicolor,unknown
dog.1791.jpg,dog,Mixed Breed,black,brown,brindle,brown
dog.1794.jpg,dog,Mixed Breed,white,brown,spotted,brown
dog.1795.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1796.jpg,dog,Golden Retriever,gold,,solid,brown
dog.1797.jpg,dog,Golden Retriever,gold,,solid,unknown
dog.1798.jpg,dog,Mixed Breed,white,,solid,brown
dog.1799.jpg,dog,Mixed Breed,white,black,bicolor,brown
dog.1800.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1803.jpg,dog,German Shepherd,black,brown,bicolor,unknown
dog.1802.jpg,dog,Mixed Breed,white,,solid,unknown
dog.1801.jpg,dog,Border Collie,black,white,bicolor,brown
dog.1804.jpg,dog,Australian Shepherd,black,grey,merle,unknown
dog.1806.jpg,dog,Beagle,white,"black,brown",tricolor,brown
dog.1805.jpg,dog,Shih Tzu,white,cream,solid,unknown
dog.1807.jpg,dog,Mixed Breed,grey,white,bicolor,brown
dog.1809.jpg,dog,Mixed Breed,white,brown,spotted,unknown
dog.1808.jpg,dog,Border Collie,black,"white,orange",tricolor,brown
dog.1810.jpg,dog,Labrador Retriever,cream,,solid,brown
dog.1811.jpg,dog,Shih Tzu,cream,brown,solid,brown
dog.1813.jpg,dog,Collie,brown,white,bicolor,brown
dog.1812.jpg,dog,Beagle,white,brown,bicolor,brown
dog.1814.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1815.jpg,dog,unknown,white,brown,spotted,unknown
dog.1816.jpg,dog,Yorkshire Terrier,cream,brown,solid,brown
dog.1819.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1817.jpg,dog,Pekingese,orange,white,bicolor,brown
dog.1818.jpg,dog,Mixed Breed,brown,white,parti-color,brown
dog.1822.jpg,dog,unknown,black,,solid,brown
dog.1820.jpg,dog,Mixed Breed,brown,black,solid,brown
dog.1821.jpg,dog,Mixed Breed,brown,white,solid,brown
dog.1823.jpg,dog,Rottweiler,black,brown,bicolor,brown
dog.1824.jpg,dog,Mixed Breed,white,brown,bicolor,brown
dog.1825.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1826.jpg,dog,Mixed Breed,white,brown,bicolor,brown
dog.1827.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1829.jpg,dog,Golden Retriever,gold,,solid,brown
dog.1828.jpg,dog,Shih Tzu,cream,brown,bicolor,brown
dog.1831.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1830.jpg,dog,Australian Shepherd,grey,"brown,white",merle,odd
dog.1832.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1834.jpg,dog,Australian Shepherd,brown,white,merle,unknown
dog.1835.jpg,dog,unknown,black,brown,solid,unknown
dog.1833.jpg,dog,Mixed Breed,black,"white,brown",tricolor,brown
dog.1836.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1838.jpg,dog,Mixed Breed,black,brown,brindle,unknown
dog.1839.jpg,dog,Beagle,white,"black,brown",tricolor,unknown
dog.1837.jpg,dog,Husky,black,white,bicolor,blue
dog.1840.jpg,dog,Mixed Breed,grey,black,solid,brown
dog.1841.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1843.jpg,dog,Mixed Breed,cream,white,bicolor,brown
dog.1842.jpg,dog,Mixed Breed,white,black,bicolor,brown
dog.1845.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1844.jpg,dog,Husky,black,white,bicolor,brown
dog.1847.jpg,dog,Mixed Breed,brown,black,solid,brown
dog.1846.jpg,dog,Shih Tzu,brown,black,bicolor,brown
dog.1848.jpg,dog,Great Dane,grey,,solid,unknown
dog.1849.jpg,dog,Mixed Breed,cream,brown,solid,brown
dog.1850.jpg,dog,Bulldog,brown,white,bicolor,unknown
dog.1853.jpg,dog,German Shepherd,brown,black,bicolor,brown
dog.1852.jpg,dog,Golden Retriever,gold,,solid,unknown
dog.1851.jpg,dog,Mixed Breed,black,"brown,white",bicolor,unknown
dog.1856.jpg,dog,Husky,white,grey,bicolor,brown
dog.1854.jpg,dog,Mixed Breed,cream,black,solid,brown
dog.1857.jpg,dog,German Shepherd,black,,solid,brown
dog.1855.jpg,dog,Shih Tzu,brown,white,bicolor,unknown
dog.1858.jpg,dog,unknown,cream,,solid,unknown
dog.1859.jpg,dog,Mixed Breed,cream,,solid,brown
dog.1860.jpg,dog,Mixed Breed,black,brown,solid,brown
dog.1861.jpg,dog,Akita,brown,black,solid,brown
dog.1862.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1863.jpg,dog,unknown,brown,white,bicolor,unknown
dog.1864.jpg,dog,Chihuahua,black,brown,bicolor,brown
dog.1865.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1866.jpg,dog,Husky,grey,white,bicolor,brown
dog.1867.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.1868.jpg,dog,Beagle,white,"brown,black",tricolor,brown
dog.1869.jpg,dog,Mixed Breed,black,"white,brown",tricolor,brown
dog.1871.jpg,dog,Mixed Breed,grey,brown,solid,brown
dog.1872.jpg,dog,Chihuahua,black,white,bicolor,brown
dog.1873.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.1870.jpg,dog,Mixed Breed,white,black,bicolor,unknown
dog.1874.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1875.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1877.jpg,dog,Mixed Breed,white,brown,bicolor,blue
dog.1876.jpg,dog,Dachshund,black,brown,bicolor,brown
dog.1878.jpg,dog,Mixed Breed,brown,orange,bicolor,brown
dog.1881.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1880.jpg,dog,Husky,white,black,bicolor,brown
dog.1879.jpg,dog,Beagle,white,brown,bicolor,brown
dog.1882.jpg,dog,unknown,white,,solid,brown
dog.1884.jpg,dog,Samoyed,white,,solid,brown
dog.1885.jpg,dog,German Shepherd,brown,black,solid,brown
dog.1883.jpg,dog,Beagle,brown,"black,white",tricolor,brown
dog.1887.jpg,dog,Mixed Breed,black,,solid,unknown
dog.1886.jpg,dog,Mixed Breed,brown,white,brindle,brown
dog.1888.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1889.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.1890.jpg,dog,Labrador Retriever,black,,solid,brown
dog.1891.jpg,dog,Pug,cream,black,bicolor,brown
dog.1892.jpg,dog,unknown,white,brown,parti-color,unknown
dog.1893.jpg,dog,Mixed Breed,brown,black,brindle,unknown
dog.1895.jpg,dog,unknown,unknown,,unknown,unknown
dog.1894.jpg,dog,Husky,black,white,bicolor,unknown
dog.1896.jpg,dog,Chihuahua,white,brown,parti-color,brown
dog.1897.jpg,dog,Labrador Retriever,black,,solid,brown
dog.1898.jpg,dog,Golden Retriever,gold,,solid,unknown
dog.1899.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1901.jpg,dog,Poodle,black,,solid,unknown
dog.1903.jpg,dog,Chihuahua,cream,,solid,brown
dog.1900.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1902.jpg,dog,Mixed Breed,white,,solid,brown
dog.1906.jpg,dog,Mixed Breed,black,white,bicolor,unknown
dog.1904.jpg,dog,Mixed Breed,white,brown,parti-color,unknown
dog.1905.jpg,dog,Border Collie,black,white,bicolor,blue
dog.1907.jpg,dog,Pekingese,brown,black,bicolor,brown
dog.1908.jpg,dog,unknown,black,,solid,unknown
dog.1909.jpg,dog,Maltese,white,,solid,brown
dog.1911.jpg,dog,Dachshund,brown,,solid,brown
dog.1910.jpg,dog,Mixed Breed,white,"black,brown",tricolor,brown
dog.1912.jpg,dog,Mixed Breed,white,brown,parti-color,brown
dog.1914.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1913.jpg,dog,Mixed Breed,black,brown,bicolor,unknown
dog.1915.jpg,dog,Mixed Breed,white,black,bicolor,brown
dog.1916.jpg,dog,Mixed Breed,cream,,solid,brown
dog.1917.jpg,dog,French Bulldog,black,white,bicolor,unknown
dog.1918.jpg,dog,Mixed Breed,brown,white,parti-color,brown
dog.1919.jpg,dog,Mixed Breed,orange,white,bicolor,odd
dog.1920.jpg,dog,unknown,grey,white,solid,unknown
dog.1921.jpg,dog,Golden Retriever,gold,,solid,brown
dog.1922.jpg,dog,Golden Retriever,gold,,solid,unknown
dog.1923.jpg,dog,Mixed Breed,black,"brown,white",tricolor,brown
dog.1925.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1926.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1924.jpg,dog,Yorkshire Terrier,black,brown,bicolor,unknown
dog.1927.jpg,dog,Shih Tzu,black,white,bicolor,brown
dog.1928.jpg,dog,Golden Retriever,gold,,solid,unknown
dog.1929.jpg,dog,Chihuahua,black,"white,brown",tricolor,brown
dog.1930.jpg,dog,Doberman Pinscher,black,brown,bicolor,brown
dog.1931.jpg,dog,Shetland Sheepdog,brown,white,parti-color,brown
dog.1935.jpg,dog,unknown,brown,,solid,brown
dog.1932.jpg,dog,Mixed Breed,white,brown,parti-color,brown
dog.1934.jpg,dog,Mixed Breed,black,white,bicolor,unknown
dog.1933.jpg,dog,Mixed Breed,cream,white,bicolor,brown
dog.1936.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1939.jpg,dog,unknown,brown,,solid,unknown
dog.1937.jpg,dog,Doberman Pinscher,brown,,solid,brown
dog.1938.jpg,dog,Shih Tzu,white,,solid,brown
dog.1943.jpg,dog,Mixed Breed,brown,"black,white",brindle,brown
dog.1942.jpg,dog,Mixed Breed,cream,white,parti-color,brown
dog.1940.jpg,dog,Shih Tzu,white,brown,bicolor,brown
dog.1941.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1945.jpg,dog,Mixed Breed,cream,brown,parti-color,unknown
dog.1947.jpg,dog,Mixed Breed,black,white,bicolor,odd
dog.1946.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1944.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1949.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.1948.jpg,dog,unknown,black,white,bicolor,brown
dog.1952.jpg,dog,Chihuahua,cream,,solid,brown
dog.1953.jpg,dog,Mixed Breed,cream,,solid,brown
dog.1951.jpg,dog,Mixed Breed,black,brown,bicolor,unknown
dog.1950.jpg,dog,Dachshund,white,black,spotted,unknown
dog.1954.jpg,dog,German Shepherd,brown,black,bicolor,brown
dog.1955.jpg,dog,Pug,cream,black,bicolor,brown
dog.1957.jpg,dog,Mixed Breed,white,black,spotted,brown
dog.1956.jpg,dog,Golden Retriever,cream,,solid,brown
dog.1958.jpg,dog,Mixed Breed,brown,black,brindle,unknown
dog.1960.jpg,dog,Mixed Breed,grey,black,solid,brown
dog.1959.jpg,dog,Mixed Breed,white,brown,spotted,unknown
dog.1961.jpg,dog,Mixed Breed,cream,white,bicolor,brown
dog.1963.jpg,dog,Mixed Breed,black,,solid,brown
dog.1962.jpg,dog,Labrador Retriever,black,,solid,unknown
dog.1965.jpg,dog,Mixed Breed,orange,white,bicolor,brown
dog.1964.jpg,dog,Mixed Breed,black,"brown,white",tricolor,brown
dog.1967.jpg,dog,Mixed Breed,orange,,solid,brown
dog.1966.jpg,dog,Border Collie,black,white,bicolor,brown
dog.1969.jpg,dog,unknown,brown,,solid,unknown
dog.1968.jpg,dog,Corgi,orange,white,bicolor,brown
dog.1970.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.1972.jpg,dog,unknown,brown,black,solid,brown
dog.1971.jpg,dog,Labrador Retriever,cream,,solid,brown
dog.1973.jpg,dog,Mixed Breed,grey,brown,solid,brown
dog.1975.jpg,dog,Mixed Breed,brown,,solid,brown
dog.1974.jpg,dog,Mixed Breed,brown,,solid,yellow
dog.1977.jpg,dog,Mixed Breed,brown,white,parti-color,brown
dog.1976.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.1980.jpg,dog,Shiba Inu,orange,cream,solid,brown
dog.1978.jpg,dog,Shetland Sheepdog,brown,"white,black",parti-color,brown
dog.1981.jpg,dog,Mixed Breed,orange,white,bicolor,brown
dog.1979.jpg,dog,Chihuahua,white,"black,brown",tricolor,brown
dog.1983.jpg,dog,unknown,black,,solid,unknown
dog.1985.jpg,dog,Chihuahua,cream,white,solid,brown
dog.1982.jpg,dog,Australian Shepherd,brown,"white,black","merle,tricolor",brown
dog.1984.jpg,dog,Mixed Breed,brown,white,bicolor,unknown
dog.1986.jpg,dog,Mixed Breed,brown,black,solid,brown
dog.1988.jpg,dog,Mixed Breed,brown,black,brindle,amber
dog.1989.jpg,dog,Mixed Breed,white,brown,bicolor,unknown
dog.1987.jpg,dog,Mixed Breed,white,black,bicolor,brown
dog.1990.jpg,dog,Mixed Breed,cream,,solid,unknown
dog.1991.jpg,dog,Mixed Breed,white,brown,spotted,brown
dog.1992.jpg,dog,unknown,brown,white,spotted,unknown
dog.1993.jpg,dog,Doberman Pinscher,black,brown,solid,brown
dog.1994.jpg,dog,Labrador Retriever,black,,solid,brown
dog.1995.jpg,dog,unknown,white,brown,parti-color,brown
dog.1997.jpg,dog,Labrador Retriever,black,,solid,unknown
dog.1996.jpg,dog,Mixed Breed,white,brown,bicolor,brown
dog.1998.jpg,dog,Chihuahua,cream,,solid,brown
dog.1999.jpg,dog,Labrador Retriever,white,,solid,brown
dog.2001.jpg,dog,Mixed Breed,cream,white,bicolor,brown
dog.2000.jpg,dog,Border Collie,black,white,bicolor,unknown
dog.2003.jpg,dog,Labrador Retriever,black,,solid,unknown
dog.2002.jpg,dog,German Shepherd,black,brown,bicolor,brown
dog.2005.jpg,dog,Maltese,white,,solid,brown
dog.2004.jpg,dog,Mixed Breed,grey,black,brindle,brown
dog.2006.jpg,dog,Boston Terrier,black,white,bicolor,brown
dog.2007.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.2008.jpg,dog,Beagle,white,brown,bicolor,brown
dog.2009.jpg,dog,Chihuahua,black,,solid,brown
dog.2011.jpg,dog,Mixed Breed,black,tan,bicolor,brown
dog.2010.jpg,dog,Mixed Breed,brown,white,"brindle,bicolor",brown
dog.2012.jpg,dog,Mixed Breed,cream,,solid,unknown
dog.2013.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.2014.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.2015.jpg,dog,Dachshund,white,"brown,black",tricolor,brown
dog.2017.jpg,dog,Mixed Breed,brown,,solid,unknown
dog.2016.jpg,dog,German Shepherd,brown,black,bicolor,brown
dog.2018.jpg,dog,Samoyed,white,,solid,unknown
dog.2019.jpg,dog,Doberman Pinscher,brown,white,bicolor,unknown
dog.2021.jpg,dog,Labrador Retriever,black,,solid,brown
dog.2020.jpg,dog,German Shepherd,brown,black,bicolor,brown
dog.2022.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.2023.jpg,dog,Dachshund,brown,,solid,brown
dog.2025.jpg,dog,Shih Tzu,cream,,solid,unknown
dog.2024.jpg,dog,Chihuahua,black,white,bicolor,brown
dog.2027.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.2026.jpg,dog,Mixed Breed,brown,white,solid,unknown
dog.2030.jpg,dog,unknown,cream,,solid,brown
dog.2028.jpg,dog,Labrador Retriever,black,,solid,brown
dog.2029.jpg,dog,Doberman Pinscher,black,brown,bicolor,brown
dog.2031.jpg,dog,Mixed Breed,cream,white,parti-color,brown
dog.2032.jpg,dog,Golden Retriever,gold,,solid,brown
dog.2034.jpg,dog,Mixed Breed,cream,,solid,brown
dog.2033.jpg,dog,Mixed Breed,white,brown,bicolor,unknown
dog.2035.jpg,dog,Mixed Breed,brown,white,"brindle,parti-color",brown
dog.2036.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.2038.jpg,dog,Mixed Breed,brown,grey,solid,brown
dog.2037.jpg,dog,German Shepherd,black,cream,bicolor,brown
dog.2039.jpg,dog,Mixed Breed,cream,white,solid,brown
dog.2040.jpg,dog,Mixed Breed,black,brown,brindle,brown
dog.2041.jpg,dog,German Shepherd,brown,black,bicolor,brown
dog.2042.jpg,dog,Mixed Breed,black,,solid,brown
dog.2043.jpg,dog,Beagle,brown,white,tricolor,brown
dog.2044.jpg,dog,Mixed Breed,brown,,solid,brown
dog.2046.jpg,dog,Mixed Breed,black,brown,brindle,brown
dog.2045.jpg,dog,Boxer,cream,black,bicolor,brown
dog.2047.jpg,dog,French Bulldog,black,white,bicolor,brown
dog.2048.jpg,dog,Golden Retriever,gold,,solid,brown
dog.2049.jpg,dog,Mixed Breed,white,grey,spotted,brown
dog.2050.jpg,dog,Mixed Breed,black,white,bicolor,blue
dog.2051.jpg,dog,unknown,grey,white,solid,unknown
dog.2052.jpg,dog,French Bulldog,white,black,bicolor,brown
dog.2053.jpg,dog,Shih Tzu,cream,brown,parti-color,brown
dog.2054.jpg,dog,Mixed Breed,grey,black,solid,brown
dog.2055.jpg,dog,Labrador Retriever,black,,solid,unknown
dog.2056.jpg,dog,Mixed Breed,brown,white,bicolor,unknown
dog.2057.jpg,dog,Border Collie,brown,white,bicolor,brown
dog.2059.jpg,dog,Samoyed,white,,solid,brown
dog.2060.jpg,dog,Mixed Breed,brown,white,bicolor,unknown
dog.2058.jpg,dog,Mixed Breed,white,brown,parti-color,brown
dog.2061.jpg,dog,Mixed Breed,brown,black,brindle,brown
dog.2062.jpg,dog,unknown,cream,,solid,brown
dog.2064.jpg,dog,Mixed Breed,brown,,solid,brown
dog.2063.jpg,dog,Mixed Breed,cream,brown,solid,unknown
dog.2065.jpg,dog,Mixed Breed,white,brown,parti-color,unknown
dog.2066.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.2069.jpg,dog,Mixed Breed,brown,,solid,brown
dog.2068.jpg,dog,Mixed Breed,brown,white,bicolor,unknown
dog.2067.jpg,dog,unknown,black,white,bicolor,brown
dog.2073.jpg,dog,Mixed Breed,cream,,solid,brown
dog.2070.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.2072.jpg,dog,German Shepherd,brown,black,bicolor,brown
dog.2071.jpg,dog,Mixed Breed,brown,white,spotted,unknown
dog.2074.jpg,dog,Labrador Retriever,cream,,solid,unknown
dog.2075.jpg,dog,Pug,brown,black,solid,brown
dog.2077.jpg,dog,Shiba Inu,black,white,bicolor,brown
dog.2076.jpg,dog,Shih Tzu,white,black,bicolor,brown
dog.2078.jpg,dog,Mixed Breed,brown,white,bicolor,unknown
dog.2079.jpg,dog,unknown,brown,white,brindle,unknown
dog.2080.jpg,dog,Labrador Retriever,black,white,solid,unknown
dog.2081.jpg,dog,German Shepherd,black,brown,bicolor,brown
dog.2085.jpg,dog,Maltese,white,,solid,brown
dog.2083.jpg,dog,Golden Retriever,white,,solid,brown
dog.2082.jpg,dog,Shiba Inu,orange,white,bicolor,brown
dog.2084.jpg,dog,Shih Tzu,brown,cream,solid,brown
dog.2086.jpg,dog,Labrador Retriever,brown,,solid,brown
dog.2087.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.2088.jpg,dog,Mixed Breed,white,black,bicolor,unknown
dog.2089.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.2090.jpg,dog,Golden Retriever,gold,,solid,unknown
dog.2092.jpg,dog,Mixed Breed,white,grey,bicolor,unknown
dog.2091.jpg,dog,German Shepherd,brown,black,bicolor,brown
dog.2093.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.2095.jpg,dog,Mixed Breed,white,,solid,brown
dog.2096.jpg,dog,Mixed Breed,brown,black,solid,brown
dog.2097.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.2094.jpg,dog,Chihuahua,white,brown,parti-color,brown
dog.2098.jpg,dog,Mixed Breed,brown,,solid,brown
dog.2099.jpg,dog,German Shepherd,brown,black,bicolor,brown
dog.2102.jpg,dog,Mixed Breed,grey,white,bicolor,amber
dog.2103.jpg,dog,Mixed Breed,brown,white,"brindle,parti-color",unknown
dog.2101.jpg,dog,Labrador Retriever,cream,,solid,brown
dog.2100.jpg,dog,Mixed Breed,brown,black,bicolor,brown
dog.2104.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.2106.jpg,dog,Mixed Breed,black,brown,bicolor,blue
dog.2105.jpg,dog,Mixed Breed,grey,"white,brown",parti-color,unknown
dog.2107.jpg,dog,Mixed Breed,white,orange,parti-color,unknown
dog.2110.jpg,dog,Samoyed,white,,solid,brown
dog.2108.jpg,dog,Chihuahua,grey,brown,bicolor,brown
dog.2111.jpg,dog,Mixed Breed,cream,,solid,brown
dog.2109.jpg,dog,Mixed Breed,white,cream,bicolor,brown
dog.2115.jpg,dog,Poodle,white,,solid,brown
dog.2114.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.2113.jpg,dog,German Shepherd,black,brown,bicolor,brown
dog.2112.jpg,dog,Rottweiler,black,brown,bicolor,brown
dog.2116.jpg,dog,Mixed Breed,black,,solid,unknown
dog.2117.jpg,dog,Husky,black,white,bicolor,blue
dog.2118.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.2119.jpg,dog,Beagle,brown,"white,black",tricolor,unknown
dog.2120.jpg,dog,Mixed Breed,brown,,solid,brown
dog.2121.jpg,dog,Mixed Breed,grey,white,spotted,brown
dog.2122.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.2123.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.2125.jpg,dog,Mixed Breed,brown,white,bicolor,brown
dog.2124.jpg,dog,Labrador Retriever,brown,white,solid,amber
dog.2126.jpg,dog,Mixed Breed,white,grey,solid,brown
dog.2127.jpg,dog,Mixed Breed,white,black,spotted,brown
dog.2130.jpg,dog,Poodle,black,,solid,brown
dog.2129.jpg,dog,Mixed Breed,brown,,solid,brown
dog.2128.jpg,dog,Mixed Breed,white,brown,bicolor,brown
dog.2131.jpg,dog,unknown,grey,black,solid,unknown
dog.2132.jpg,dog,Mixed Breed,white,brown,bicolor,unknown
dog.2134.jpg,dog,Mixed Breed,brown,black,brindle,brown
dog.2135.jpg,dog,Labrador Retriever,black,,solid,brown
dog.2133.jpg,dog,Mixed Breed,white,brown,parti-color,unknown
dog.2136.jpg,dog,Mixed Breed,black,brown,bicolor,brown
dog.2137.jpg,dog,Mixed Breed,cream,grey,solid,brown
dog.2138.jpg,dog,Border Collie,black,white,bicolor,unknown
dog.2139.jpg,dog,unknown,black,white,piebald,unknown
dog.2140.jpg,dog,Poodle,cream,,solid,brown
dog.2143.jpg,dog,Mixed Breed,orange,,solid,brown
dog.2141.jpg,dog,Chihuahua,black,white,bicolor,brown
dog.2142.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.2146.jpg,dog,Chihuahua,black,,solid,brown
dog.2145.jpg,dog,Akita,grey,white,bicolor,brown
dog.2144.jpg,dog,Mixed Breed,black,"brown,white",tricolor,brown
dog.2147.jpg,dog,Australian Shepherd,grey,"brown,white",merle,amber
dog.2148.jpg,dog,Mixed Breed,black,,solid,brown
dog.2149.jpg,dog,Labrador Retriever,white,,solid,unknown
dog.2150.jpg,dog,Mixed Breed,brown,,solid,brown
dog.2153.jpg,dog,Mixed Breed,brown,white,bicolor,unknown
dog.2151.jpg,dog,Labrador Retriever,brown,,solid,brown
dog.2152.jpg,dog,Doberman Pinscher,brown,orange,bicolor,amber
dog.2155.jpg,dog,Mixed Breed,black,,solid,brown
dog.2154.jpg,dog,Labrador Retriever,brown,,solid,amber
dog.2156.jpg,dog,Mixed Breed,cream,white,bicolor,brown
dog.2157.jpg,dog,Mixed Breed,black,"white,cream",bicolor,brown
dog.2158.jpg,dog,Mixed Breed,black,,solid,brown
dog.2159.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.2160.jpg,dog,Dachshund,black,,solid,brown
dog.2161.jpg,dog,Beagle,brown,"black,white",tricolor,brown
dog.2163.jpg,dog,Border Collie,brown,white,bicolor,unknown
dog.2162.jpg,dog,Dachshund,brown,"black,white",tricolor,brown
dog.2165.jpg,dog,Chihuahua,cream,white,bicolor,green
dog.2164.jpg,dog,Shetland Sheepdog,black,"white,brown",tricolor,brown
dog.2167.jpg,dog,Shih Tzu,cream,brown,solid,brown
dog.2166.jpg,dog,Boxer,brown,"white,black",bicolor,brown
dog.2169.jpg,dog,Labrador Retriever,brown,,solid,amber
dog.2168.jpg,dog,Shetland Sheepdog,grey,"white,orange",tricolor,brown
dog.2170.jpg,dog,Mixed Breed,brown,white,brindle,unknown
dog.2173.jpg,dog,Mixed Breed,white,,solid,brown
dog.2172.jpg,dog,Labrador Retriever,black,,solid,unknown
dog.2171.jpg,dog,Mixed Breed,white,black,spotted,unknown
dog.2177.jpg,dog,Beagle,black,"white,brown",tricolor,brown
dog.2174.jpg,dog,German Shepherd,black,brown,brindle,brown
dog.2176.jpg,dog,Mixed Breed,white,brown,bicolor,brown
dog.2175.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.2179.jpg,dog,Mixed Breed,white,brown,bicolor,brown
dog.2178.jpg,dog,Bulldog,white,brown,bicolor,blue
dog.2180.jpg,dog,Mixed Breed,white,brown,parti-color,brown
dog.2181.jpg,dog,Beagle,white,"brown,black",tricolor,brown
dog.2182.jpg,dog,Mixed Breed,black,,solid,brown
dog.2183.jpg,dog,Mixed Breed,black,white,bicolor,brown
dog.2184.jpg,dog,Golden Retriever,cream,,solid,brown
dog.2185.jpg,dog,Mixed Breed,brown,black,solid,unknown
